(-1, -1, -1, -1, 1, 0, -1, -1, 1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0) -0.10989010989010971
(1, -1, 0, 1, 1, 1, -1, -1, -1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 1, 0, 1, 1, 0, 1) -0.10989010989010971
(0, 0, 1, -1, 1, 1, -1, -1, 0, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 1, 1, 0) -0.10989010989010971
(1, -1, 1, 1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1) -0.10989010989010971
(0, -1, 1, 0, 1, 0, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1) -0.10989010989010971
(0, 1, 0, 0, 1, 1, -1, 0, 0, 0, 1, 1, -1, 1, -1, 1, 0, -1, 1, 1, 0, 0, 1, 0, 1) -0.10989010989010971
(0, 0, 1, -1, 1, 1, 0, 0, -1, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 0, 0, -1, 0, 1) -0.10989010989010971
(0, 0, -1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 0, -1, 0, 1, 0, -1, -1, -1, 0, 0, 1, 0, 0) -0.10989010989010971
(0, 0, 0, 0, 1, 1, 0, -1, 1, 1, 1, 1, -1, 1, 1, 0, -1, -1, -1, 0, 1, 0, -1, 1, 1) -0.10989010989010971
(1, 0, 0, 0, 1, 1, -1, 0, -1, 1, 1, 1, -1, -1, 0, 1, 1, 0, -1, 1, 0, 0, 1, 0, 1) -0.10989010989010971
(0, 0, 1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0) -0.10989010989010971
(0, 0, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1) -0.10989010989010971
(0, -1, 1, 1, 1, 1, -1, -1, 1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, 1, 1) -0.10989010989010971
(0, -1, 0, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, -1, -1, 0) -0.10989010989010971
(0, 0, 1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0) -0.10989010989010971
(0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, 0, 1, -1) -0.10989010989010971
(0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 1, -1, -1, 0, 1, 1, -1, 1) -0.10989010989010971
(0, -1, -1, -1, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, -1, 1) -0.10989010989010971
(0, -1, -1, -1, 1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0) -0.10989010989010971
(1, -1, 1, 1, 1, 0, -1, -1, 0, 0, 0, -1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 1, -1, -1, 1) -0.10989010989010971
(0, 0, 1, 1, 0, 1, 1, -1, -1, 1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 0, -1, 0) -0.10989010989010971
(0, 1, -1, 0, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, 0, -1, -1, 0, -1, 1, 1, 0, 0, 1, 0) -0.10989010989010971
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0) -0.10989010989010971
(1, 1, 0, 0, 1, -1, 1, -1, 1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0) -0.10989010989010971
(0, 1, -1, 0, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, -1, 1) -0.10989010989010971
(0, 0, -1, 1, 0, 1, -1, 1, 1, 0, 1, 1, -1, 1, 0, 1, -1, 0, 0, 1, 0, 1, 0, 1, 0) -0.10989010989010971
(0, 1, 1, 0, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, 0, -1, -1, -1, 0, 0, 1, 0, 0, 1) -0.10989010989010971
(0, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 1, -1, 0, 0) -0.10989010989010971
(0, 0, -1, -1, 0, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1) -0.10989010989010971
(1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 0, 0, 0, 0, -1, 1) -0.10989010989010971
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, 0, -1, -1, 1) -0.10989010989010971
(1, 1, -1, -1, 1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, 0, 0, 0) -0.10989010989010971
(0, 1, -1, 0, 1, 0, -1, -1, 1, 1, 1, 0, -1, -1, -1, 1, -1, -1, 1, 0, 0, 1, 1, 0, 1) -0.10989010989010971
(0, 1, 0, 0, 1, 1, 0, 0, -1, 0, 1, -1, 1, -1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1) -0.10989010989010971
(-1, -1, -1, 0, 1, 0, -1, -1, 1, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1) -0.10989010989010971
(0, 0, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 0, -1, 0, 0, 1, 1, 0, 1, -1, -1) -0.10989010989010971
(0, 1, -1, 1, 1, 1, -1, -1, 1, 0, 1, -1, -1, -1, 0, 1, 0, -1, -1, 1, 0, 0, -1, -1, 1) -0.10989010989010971
(0, 0, 1, 1, -1, 1, 0, -1, 0, 0, 1, -1, -1, -1, 1, 1, 0, -1, -1, -1, 1, 1, -1, 1, 0) -0.10989010989010971
(0, -1, 1, 1, 0, 0, -1, 1, -1, 0, 1, -1, -1, -1, 0, 0, -1, -1, -1, 1, -1, 0, 1, 0, 1) -0.10989010989010974
(1, 1, 0, 1, 0, 1, -1, 0, -1, 1, 1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 1, 0, -1, 1, 1) -0.10989010989010974
(0, 0, 0, 0, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, 1, 1, 0, -1, -1, 1) -0.10989010989010975
(0, 0, 1, -1, 0, 1, -1, -1, 1, 1, 1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(0, 1, -1, 0, 1, 1, -1, -1, 1, 1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(0, 1, -1, 0, 1, 1, -1, -1, 1, 1, 0, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(1, 1, -1, 0, 1, 1, -1, -1, -1, 1, 0, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(0, 1, -1, -1, 0, 1, -1, -1, -1, 1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, -1, -1, 1) -0.10989010989010989
(1, -1, -1, -1, 0, 1, -1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, -1, -1, 1) -0.10989010989010989
(1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, 1, -1, -1, 1) -0.10989010989010989
(0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, 1, 1, -1, -1) -0.10989010989010989
(1, 1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, 1, -1, -1) -0.10989010989010989
(1, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 1, -1, 1) -0.10989010989010989
(1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, 1, -1, 1) -0.10989010989010989
(1, 1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1) -0.10989010989010989
(0, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1) -0.10989010989010989
(0, 0, -1, -1, 0, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 1, 1, -1, 1) -0.10989010989010989
(1, 0, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 1, 1, -1, 0) -0.10989010989010989
(0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 1, 1, -1, 0) -0.10989010989010989
(-1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, 1, -1, 0) -0.10989010989010989
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 1, -1, 0) -0.10989010989010989
(1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(-1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1) -0.10989010989010989
(0, 1, 0, 1, 1, 1, -1, -1, -1, 0, 1, -1, 0, -1, 1, 1, 0, -1, 0, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(1, 1, 1, 0, 1, 1, -1, -1, -1, 0, 0, -1, 0, -1, 1, 1, 0, -1, 0, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, -1, 1, 1, 0, 1, -1, -1, -1, 0, 1, -1, 0, -1, 1, 0, 0, -1, 0, 1, 1, 0, 1, 0, 1) -0.10989010989010989
(0, 0, -1, 1, 1, 1, -1, -1, -1, 0, 1, -1, 0, -1, 1, 1, 0, -1, 0, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(1, 0, -1, 1, 1, 1, -1, -1, -1, 0, 0, -1, 0, -1, 1, 0, -1, 0, 1, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, -1, 1, 0, 1, -1, -1, -1, 1, 1, -1, 0, -1, 1, 0, -1, 0, 1, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, -1, 0, 0, 1, -1, -1, 1, 1, 1, -1, 0, -1, 1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 1) -0.10989010989010989
(1, 0, -1, 0, 1, 0, -1, -1, 1, 0, 1, -1, 0, -1, 1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 1) -0.10989010989010989
(1, -1, 0, -1, 0, 1, -1, -1, 1, 0, 0, -1, 0, -1, 1, 1, -1, 0, -1, 1, 0, 0, 1, 1, 1) -0.10989010989010989
(0, -1, 0, -1, 0, 1, -1, -1, 1, 0, 1, -1, 0, -1, 1, 0, -1, 0, -1, 1, 1, 0, 1, 1, 1) -0.10989010989010989
(1, -1, 0, -1, 0, 1, -1, -1, 1, 0, 1, -1, 0, -1, 1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 1) -0.10989010989010989
(-1, -1, 0, -1, 0, 1, -1, -1, 1, 1, 1, -1, 0, -1, 0, 1, -1, 0, -1, 1, 0, 0, 1, 1, 1) -0.10989010989010989
(0, -1, 0, -1, 0, 1, -1, -1, -1, 1, 1, -1, 0, -1, 0, 1, -1, 0, -1, 1, 1, 0, 1, 1, 1) -0.10989010989010989
(1, -1, 0, -1, 0, 1, -1, -1, -1, 1, 0, -1, 0, -1, 0, 1, -1, 0, -1, 1, 1, 1, 0, 1, 1) -0.10989010989010989
(1, 0, -1, 0, -1, 1, -1, -1, -1, 1, 0, -1, 0, -1, 0, 1, -1, 0, -1, 1, 1, 1, 0, 1, 1) -0.10989010989010989
(1, 0, -1, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 1, -1, 0, -1, 0, 1, 1, 0, 1, 1) -0.10989010989010989
(1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, 0, 1, 0) -0.10989010989010989
(1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, 1, 0, 1) -0.10989010989010989
(0, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 1, 1, 0, -1) -0.10989010989010989
(0, 0, 0, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 1, 1, 0, -1) -0.10989010989010989
(1, 0, 0, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 1, 1, 0, -1) -0.10989010989010989
(0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 1, 0, -1, -1) -0.10989010989010989
(0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1) -0.10989010989010989
(1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1) -0.10989010989010989
(0, 1, -1, -1, 1, 1, -1, -1, 0, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 1, 1, 0) -0.10989010989010989
(0, 1, -1, -1, 1, 1, -1, -1, 0, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 1) -0.10989010989010989
(1, 1, -1, -1, 1, 0, -1, -1, 0, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, -1, -1) -0.10989010989010989
(0, 1, -1, -1, 1, -1, -1, -1, 0, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1) -0.10989010989010989
(1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1) -0.10989010989010989
(-1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1) -0.10989010989010989
(0, -1, 1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(0, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 1, -1, -1) -0.10989010989010989
(0, -1, 1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, 1, -1, -1) -0.10989010989010989
(0, -1, -1, 1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1) -0.10989010989010989
(-1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 1, -1, -1, -1) -0.10989010989010989
(0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 0, -1, 1) -0.10989010989010989
(0, -1, 1, 1, 1, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(-1, -1, -1, 1, 1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(-1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, 0) -0.10989010989010989
(1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, -1, 1, -1, 1, 1, 0, -1, 1, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, -1, 1, -1, 0, 1, 0, -1, 1, 1, 1, 0, 1, 0, 1) -0.10989010989010989
(1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, -1, 1, -1, 0, 1, 0, -1, 1, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(1, 0, 0, -1, 1, 1, 0, -1, -1, 1, 1, -1, -1, -1, -1, 0, 1, -1, -1, 1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, 1, -1, 1, 1, 0, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, 1, -1, 1, 1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 0, 1, 0, 0, 1) -0.10989010989010989
(1, 0, 1, -1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, 1, 1, 0, 1, 1, 0, 0) -0.10989010989010989
(0, 0, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, 1, 0, 1) -0.10989010989010989
(1, 0, 1, -1, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, 1, 1, 0) -0.10989010989010989
(1, 0, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, 1, 0, 0, 0, 1, 1, 1) -0.10989010989010989
(0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, 1, 0, 0, 0, 1, 1, 1) -0.10989010989010989
(1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, 0, 0, 0, 1, 1, 1) -0.10989010989010989
(0, -1, -1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1) -0.10989010989010989
(1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1) -0.10989010989010989
(-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 1, 0, 0, -1, 1, 1) -0.10989010989010989
(0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 1, 0, 0, -1, -1, 1) -0.10989010989010989
(-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, -1, 1) -0.10989010989010989
(0, -1, 1, 1, 0, 1, -1, 1, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 0, 1, 0, 1) -0.10989010989010989
(0, -1, 1, 1, 0, 0, -1, 1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 0, 0, 1, 0, 1) -0.10989010989010989
(0, -1, 1, 1, 1, 0, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, 1, 0, 0) -0.10989010989010989
(-1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, 1, 0, 0) -0.10989010989010989
(1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1, 0, 1, 0) -0.10989010989010989
(1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0) -0.10989010989010989
(1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, -1, -1, 1) -0.10989010989010989
(0, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(0, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, 0) -0.10989010989010989
(0, 0, -1, -1, -1, 0, -1, -1, -1, 0, 1, 1, 0, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1, 0, 0) -0.10989010989010989
(0, 0, -1, -1, -1, 1, -1, -1, -1, 0, 1, 1, 0, -1, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, 1) -0.10989010989010989
(1, 0, -1, -1, -1, 1, -1, -1, -1, 0, 0, 1, 0, -1, -1, 0, 0, -1, -1, 1, 0, 1, 0, -1, 0) -0.10989010989010989
(1, 0, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, 0, -1, -1, 1, 0, 1, 0, -1, 0) -0.10989010989010989
(1, 0, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 1, -1, 0, -1) -0.10989010989010989
(0, -1, -1, -1, 1, 1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 1, -1, -1, -1) -0.10989010989010989
(0, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 1, -1, -1, 1) -0.10989010989010989
(-1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 1, -1, -1, -1) -0.10989010989010989
(0, -1, -1, -1, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, -1) -0.10989010989010989
(1, 0, 0, 0, 1, 1, 0, -1, 1, 1, 0, 1, -1, 1, 1, 1, -1, -1, -1, 0, 0, 0, -1, 1, 1) -0.10989010989010989
(0, 0, 0, 0, 1, 1, 0, -1, 1, -1, 1, 1, -1, 1, 1, 0, -1, -1, -1, 0, 1, 0, -1, 1, 1) -0.10989010989010989
(1, 0, 0, 0, 1, 0, 0, -1, 1, -1, 1, 1, -1, 1, 1, 0, -1, -1, -1, 0, 0, -1, 1, 1, 1) -0.10989010989010989
(0, 0, 1, 0, 1, 1, 0, 0, 1, -1, 0, 1, -1, 1, 1, 1, -1, -1, -1, 0, 0, -1, -1, 1, 1) -0.10989010989010989
(0, 1, 0, 1, 0, 0, 0, 1, -1, 1, 0, 1, -1, 1, 1, 1, -1, -1, -1, 0, 0, -1, -1, 1, 1) -0.10989010989010989
(0, 1, 1, 1, 0, 1, 0, 0, -1, -1, 0, 1, -1, 1, 1, 1, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(1, 1, -1, 1, 0, 0, 0, -1, -1, 1, 0, 1, -1, 1, 1, 1, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(1, 0, -1, 1, 1, 0, 1, -1, -1, 1, 0, -1, -1, 1, 0, 1, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(1, 0, -1, 1, 1, 0, 1, -1, -1, 1, 1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(0, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(1, 1, 1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, 1, 0, 0, -1, -1, -1, 0, 0, -1, 0, 1, 1) -0.10989010989010989
(0, 1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 0, -1, -1, -1, 0, 0, -1, 0, 1, 0) -0.10989010989010989
(1, 1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 0, -1, -1, -1, 0, 0, -1, 0, 1, 0) -0.10989010989010989
(0, -1, -1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 0, 0, 1, 0, 1, 0) -0.10989010989010989
(0, -1, -1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, 1, 0, 1, 0) -0.10989010989010989
(1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, 0, -1, 1, 0) -0.10989010989010989
(0, 0, -1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 1, 0) -0.10989010989010989
(1, 0, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 1, 0) -0.10989010989010989
(0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, 1, -1, -1, 1) -0.10989010989010989
(0, -1, 1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, -1, 1) -0.10989010989010989
(1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1) -0.10989010989010989
(0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1) -0.10989010989010989
(-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1) -0.10989010989010989
(-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1) -0.10989010989010989
(0, 0, 1, 0, 0, 1, -1, 0, -1, 1, 1, 1, -1, -1, 0, 1, 1, 0, -1, 1, 1, 0, 1, 0, 1) -0.10989010989010989
(1, 0, 1, 0, 0, 1, -1, 0, -1, 1, 1, 1, -1, -1, 1, 1, 1, 0, -1, 0, 0, 0, 1, 0, 1) -0.10989010989010989
(0, 0, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0) -0.10989010989010989
(1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1) -0.10989010989010989
